的	10359470
一	4346343
是	3240478
不	3217018
了	3211043
在	2565479
我	2302420
人	2289348
他	2260948
这	2256430
有	2176533
个	1485568
大	1442576
上	1392471
中	1344335
来	1313926
地	1282763
和	1215893
说	1214559
为	1195466
们	1176988
到	1172915
你	1150732
就	1135253
也	1093918
以	1049205
国	1031394
那	993806
要	991671
时	989051
出	986068
着	967929
可	952249
道	911043
之	907523
对	892639
会	857846
自	849269
而	824737
得	796166
下	795219
能	781343
过	748981
生	747328
子	689849
于	688951
年	688481
后	682764
发	674666
都	651479
里	650836
没	648348
还	647762
所	645076
去	644970
看	641753
事	620787
如	613530
用	607554
小	594760
作	592885
多	589103
行	586170
只	576694
好	575316
成	575315
家	573151
天	568775
她	568271
方	561645
然	551922
当	551255
心	546749
起	542671
种	536414
想	525219
经	520373
现	515145
但	512313
法	509712
无	506335
同	504814
么	498100
进	496259
学	495306
面	486460
其	486240
前	484515
已	474152
主	473459
从	472039
动	468252
分	467535
把	464490
开	462277
军	458790
又	451967
两	451455
本	448742
因	447221
定	445631
部	442129
与	438890
将	424864
日	424541
长	420864
理	420611
三	419978
些	419321
实	416568
样	413528
十	411320
意	408407
知	406473
此	398839
第	396839
力	393757
很	391231
正	390360
高	386688
手	384501
什	384020
身	382810
被	382478
它	380681
明	377649
老	377144
者	374684
公	373879
见	372922
机	371835
向	371554
问	369839
最	369686
使	365020
全	363964
点	361897
情	358490
外	352329
民	351658
并	350184
战	346981
关	345898
工	345418
回	343880
等	341914
相	339143
二	338300
重	334705
由	331104
头	329661
声	325456
性	324989
应	323112
间	315107
话	313334
文	310548
给	305654
美	304782
业	300091
物	295512
真	293327
体	291123
或	290281
政	290080
几	289446
内	288066
利	286441
打	284602
走	284217
新	283608
位	282144
西	280027
再	275895
产	274190
加	273328
月	272598
却	267970
先	266487
制	266010
特	265991
果	264211
东	264111
神	263288
儿	263280
才	263134
门	262849
太	260993
合	259340
信	258479
表	258410
原	257529
女	257478
更	255713
己	255192
名	255056
立	252826
比	250599
代	249263
四	249044
斯	248281
